Customer_ID,First_Purchase,Last_Purchase,Purchase_Count,Total_Spend,Days_as_Customer,Purchase_Frequency,Avg_Order_Value,Weekly_Value,CLV_1Year
C0955,2023-01-01,2023-12-05,10,209.21,339,0.20648967551622419,20.921,4.319970501474926,224.63846607669615
C0956,2023-01-03,2023-10-18,8,316.64,289,0.19377162629757785,39.58,7.669480968858131,398.8130103806228
C0957,2023-01-14,2023-12-21,10,210.14,342,0.20467836257309943,21.014,4.301111111111111,223.65777777777777
C0958,2023-01-03,2023-11-26,12,377.67,328,0.25609756097560976,31.4725,8.060030487804879,419.12158536585366
C0959,2023-01-01,2023-11-08,8,171.52,312,0.1794871794871795,21.44,3.8482051282051284,200.10666666666668
C0960,2023-04-12,2023-12-29,8,211.19,262,0.21374045801526717,26.39875,5.642480916030534,293.40900763358775
C0961,2023-01-15,2023-12-07,5,216.6,327,0.10703363914373089,43.32,4.636697247706422,241.10825688073396
C0962,2023-01-10,2023-11-21,11,350.29999999999995,316,0.24367088607594936,31.84545454545454,7.759810126582277,403.5101265822784
C0963,2023-01-21,2023-12-04,13,434.71999999999997,318,0.2861635220125786,33.44,9.569308176100629,497.6040251572327
C0964,2023-01-05,2023-10-22,14,412.71,291,0.33676975945017185,29.479285714285712,9.927731958762887,516.2420618556702
C0965,2023-01-03,2023-12-10,8,171.13,342,0.16374269005847955,21.39125,3.5026608187134505,182.1383625730994
C0966,2023-01-02,2023-12-01,9,275.36,334,0.18862275449101795,30.595555555555556,5.771017964071856,300.0929341317365
C0967,2023-01-29,2023-10-06,8,237.20999999999998,251,0.22310756972111556,29.651249999999997,6.615418326693227,344.0017529880478
C0968,2023-02-16,2023-11-11,4,149.55,269,0.104089219330855,37.3875,3.8916356877323417,202.36505576208177
C0969,2023-01-20,2023-12-21,8,292.57,336,0.16666666666666666,36.57125,6.095208333333333,316.9508333333333
C0970,2023-01-16,2023-12-31,12,429.99,350,0.24,35.8325,8.5998,447.1896
C0971,2023-01-15,2023-11-29,13,573.69,319,0.2852664576802508,44.13,12.588808777429467,654.6180564263323
C0972,2023-01-09,2023-12-11,11,375.21999999999997,337,0.22848664688427298,34.11090909090909,7.793887240356082,405.2821364985163
C0973,2023-01-24,2023-12-02,8,274.2,313,0.17891373801916932,34.275,6.1322683706070285,318.8779552715655
C0974,2023-01-14,2023-12-28,16,510.59000000000003,349,0.3209169054441261,31.911875000000002,10.241060171919772,532.5351289398282
C0975,2023-05-01,2023-11-26,9,282.26,210,0.3,31.362222222222222,9.408666666666667,489.2506666666667
C0976,2023-01-03,2023-11-29,8,273.89,331,0.1691842900302115,34.23625,5.792235649546828,301.196253776435
C0977,2023-01-05,2023-11-28,7,159.8,328,0.14939024390243905,22.82857142857143,3.4103658536585373,177.33902439024394
C0978,2023-01-22,2023-07-22,9,359.28,182,0.34615384615384615,39.919999999999995,13.818461538461536,718.5599999999998
C0979,2023-02-05,2023-12-07,13,326.59,306,0.2973856209150327,25.12230769230769,7.471013071895424,388.49267973856206
C0980,2023-01-04,2023-12-17,4,87.29,348,0.08045977011494253,21.8225,1.7558333333333334,91.30333333333334
C0981,2023-01-18,2023-12-18,7,173.75,335,0.14626865671641792,24.821428571428573,3.6305970149253737,188.79104477611943
C0982,2023-02-23,2023-06-22,7,303.37,120,0.4083333333333333,43.33857142857143,17.696583333333333,920.2223333333333
C0983,2023-01-15,2023-12-18,15,480.28999999999996,338,0.31065088757396453,32.01933333333333,9.946834319526626,517.2353846153845
C0984,2023-02-06,2023-11-14,9,200.82,282,0.22340425531914895,22.313333333333333,4.984893617021277,259.21446808510643
C0985,2023-01-05,2023-08-13,9,296.55,221,0.2850678733031674,32.95,9.392986425339366,488.435294117647
C0986,2023-03-30,2023-12-25,11,288.23,271,0.28413284132841327,26.202727272727273,7.445055350553505,387.14287822878225
C0987,2023-01-24,2023-06-10,4,135.83,138,0.20289855072463767,33.9575,6.889927536231884,358.27623188405795
C0988,2023-01-12,2023-12-10,13,410.24,333,0.2732732732732733,31.556923076923077,8.623663663663663,448.4305105105105
C0989,2023-01-24,2023-12-09,10,267.24,320,0.21875,26.724,5.845875,303.9855
C0990,2023-01-09,2023-12-19,12,287.40000000000003,345,0.24347826086956523,23.950000000000003,5.831304347826088,303.2278260869566
C0991,2023-04-24,2023-12-24,7,299.5,245,0.2,42.785714285714285,8.557142857142857,444.97142857142853
C0992,2023-01-08,2023-12-24,13,384.58,351,0.25925925925925924,29.583076923076923,7.669686609686609,398.8237037037037
C0993,2023-01-04,2023-12-25,17,613.93,356,0.33426966292134835,36.1135294117647,12.071657303370786,627.7261797752809
C0994,2023-01-22,2023-12-22,10,330.52,335,0.20895522388059704,33.052,6.906388059701493,359.13217910447764
C0995,2023-01-16,2023-12-12,9,434.18,331,0.1903323262839879,48.242222222222225,9.182054380664653,477.46682779456194
C0996,2023-01-01,2023-12-19,9,386.78,353,0.17847025495750707,42.97555555555555,7.669858356940509,398.83263456090646
C0997,2023-02-16,2023-11-06,12,685.48,264,0.3181818181818182,57.123333333333335,18.17560606060606,945.1315151515151
C0998,2023-01-28,2023-12-31,10,445.24,338,0.20710059171597633,44.524,9.22094674556213,479.4892307692308
C0999,2023-01-14,2023-10-07,6,230.25,267,0.15730337078651685,38.375,6.036516853932584,313.8988764044944
C1000,2023-01-08,2023-11-30,6,125.81,327,0.12844036697247707,20.968333333333334,2.6931804281345566,140.04538226299695
